tax_id,Org_name,GeneID,CurrentID,Status,Symbol,,,,,,,,,,,,,,,,,,,,,,
9430,Desmodus rotundus,112304062,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
74940,Oncorhynchus tshawytscha,112218785,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
74940,Oncorhynchus tshawytscha,112214222,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112119369,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112112869,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112112307,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112111941,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112111436,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
2587831,Terrapene carolina triunguis,112109801,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
8036,Salvelinus alpinus,111977137,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
8036,Salvelinus alpinus,111961193,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
8036,Salvelinus alpinus,111953400,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
156563,Cyanistes caeruleus,111929910,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
156563,Cyanistes caeruleus,111926792,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
156563,Cyanistes caeruleus,111924489,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
156563,Cyanistes caeruleus,111922501,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
1676925,Paramormyrops kingsleyae,111857586,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
1676925,Paramormyrops kingsleyae,111848258,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
1676925,Paramormyrops kingsleyae,111837606,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
1676925,Paramormyrops kingsleyae,111832781,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111666046,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111660015,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111659207,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111647007,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
1841481,Seriola lalandi dorsalis,111645291,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
80972,Amphiprion ocellaris,111584036,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
80972,Amphiprion ocellaris,111583116,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
80972,Amphiprion ocellaris,111571582,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111551597,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111546193,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111535834,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111530019,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111527066,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
591936,Piliocolobus tephrosceles,111525529,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
41447,Seriola dumerili,111231294,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111185754,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111180369,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111176639,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111172944,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111170178,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
9749,Delphinapterus leucas,111166220,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
391180,Enhydra lutris kenyoni,111147607,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110964704,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110962481,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110958486,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110951105,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
80966,Acanthochromis polyacanthus,110948418,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
29088,Neomonachus schauinslandi,110592304,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
29088,Neomonachus schauinslandi,110584542,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
29088,Neomonachus schauinslandi,110580941,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
29088,Neomonachus schauinslandi,110579694,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
29088,Neomonachus schauinslandi,110578733,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
10047,Meriones unguiculatus,110556931,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
10047,Meriones unguiculatus,110555126,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
10047,Meriones unguiculatus,110548619,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
10047,Meriones unguiculatus,110542337,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
10047,Meriones unguiculatus,110540410,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
8022,Oncorhynchus mykiss,110520044,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8022,Oncorhynchus mykiss,110500072,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
8022,Oncorhynchus mykiss,110492906,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
299123,Lonchura striata domestica,110480310,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
299123,Lonchura striata domestica,110479032,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
299123,Lonchura striata domestica,110476150,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
299123,Lonchura striata domestica,110473147,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
299123,Lonchura striata domestica,110470079,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8996,Numida meleagris,110400245,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
8996,Numida meleagris,110395986,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
8996,Numida meleagris,110393093,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8996,Numida meleagris,110390656,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110338232,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110334944,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110332151,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110319008,0,live,Tp53rk,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110318673,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
10093,Mus pahari,110317115,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110310656,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110305299,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110303358,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110296700,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110290452,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
10089,Mus caroli,110289581,0,live,Tp53rk,,,,,,,,,,,,,,,,,,,,,,
38626,Phascolarctos cinereus,110218772,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
38626,Phascolarctos cinereus,110199070,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
38626,Phascolarctos cinereus,110196901,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
38626,Phascolarctos cinereus,110196375,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
38626,Phascolarctos cinereus,110194236,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110169562,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110167389,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110163889,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110161808,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
150288,Boleophthalmus pectinirostris,110156937,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
9880,Odocoileus virginianus texanus,110141494,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
9880,Odocoileus virginianus texanus,110136956,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
9880,Odocoileus virginianus texanus,110125059,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9880,Odocoileus virginianus texanus,110122329,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9880,Odocoileus virginianus texanus,110121762,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
103695,Pogona vitticeps,110087759,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
103695,Pogona vitticeps,110087505,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
103695,Pogona vitticeps,110080839,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
103695,Pogona vitticeps,110073795,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
103695,Pogona vitticeps,110071094,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109996796,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109996220,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109993568,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109990601,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109988167,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
56723,Labrus bergylta,109984502,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109971929,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109969721,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109961796,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109959574,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
43700,Monopterus albus,109958595,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
259920,Rhincodon typus,109925665,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
259920,Rhincodon typus,109920351,0,live,tigar,,,,,,,,,,,,,,,,,,,,,,
259920,Rhincodon typus,109914028,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
8019,Oncorhynchus kisutch,109902467,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109703403,0,live,Rprm,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109696385,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109695860,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109688459,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
51338,Castor canadensis,109674208,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109644160,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109639704,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109638772,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109632945,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
8255,Paralichthys olivaceus,109624634,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
9915,Bos indicus,109568552,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9915,Bos indicus,109559744,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
109280,Hippocampus comes,109526792,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
109280,Hippocampus comes,109515097,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
109280,Hippocampus comes,109510030,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
89399,Rhinolophus sinicus,109461015,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
89399,Rhinolophus sinicus,109454492,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
89399,Rhinolophus sinicus,109447985,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
89399,Rhinolophus sinicus,109434203,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
186990,Hipposideros armiger,109394671,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
186990,Hipposideros armiger,109392497,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
186990,Hipposideros armiger,109385616,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
186990,Hipposideros armiger,109374753,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8502,Crocodylus porosus,109321111,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8502,Crocodylus porosus,109320183,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
8502,Crocodylus porosus,109316273,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
94835,Gavialis gangeticus,109304629,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
94835,Gavialis gangeticus,109298956,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
94835,Gavialis gangeticus,109296570,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9691,Panthera pardus,109277987,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9691,Panthera pardus,109249866,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
9691,Panthera pardus,109245931,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
7962,Cyprinus carpio,109082269,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
7962,Cyprinus carpio,109075834,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
7962,Cyprinus carpio,109050666,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108939250,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108936458,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108932881,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108929733,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108919262,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
113540,Scleropages formosus,108918659,0,live,tigar,,,,,,,,,,,,,,,,,,,,,,
125878,Nanorana parkeri,108801782,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
125878,Nanorana parkeri,108795153,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
125878,Nanorana parkeri,108789065,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
125878,Nanorana parkeri,108788232,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
61621,Rhinopithecus bieti,108536497,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
61621,Rhinopithecus bieti,108520195,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
61621,Rhinopithecus bieti,108514362,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
61621,Rhinopithecus bieti,108513288,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
321398,Lepidothrix coronata,108501753,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
321398,Lepidothrix coronata,108493228,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108443437,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108442734,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108434876,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108424610,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
42514,Pygocentrus nattereri,108413438,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
9974,Manis javanica,108404265,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9974,Manis javanica,108392886,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
9974,Manis javanica,108391339,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9974,Manis javanica,108390113,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
2715852,Cebus imitator,108316316,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
2715852,Cebus imitator,108306558,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
2715852,Cebus imitator,108304652,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
7998,Ictalurus punctatus,108275713,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
7998,Ictalurus punctatus,108273280,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
37003,Kryptolebias marmoratus,108251199,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
37003,Kryptolebias marmoratus,108242846,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
37003,Kryptolebias marmoratus,108237490,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
37003,Kryptolebias marmoratus,108233281,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107751147,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107748570,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107732792,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107725934,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
307959,Sinocyclocheilus rhinocerous,107723728,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107702055,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107701713,0,live,rprm3,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107701226,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107660094,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
1608454,Sinocyclocheilus anshuiensis,107656422,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
75366,Sinocyclocheilus grahami,107597713,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
75366,Sinocyclocheilus grahami,107595283,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
75366,Sinocyclocheilus grahami,107566315,0,live,rprmb,,,,,,,,,,,,,,,,,,,,,,
75366,Sinocyclocheilus grahami,107559536,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
291302,Miniopterus natalensis,107544571,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
291302,Miniopterus natalensis,107538927,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
291302,Miniopterus natalensis,107530981,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
291302,Miniopterus natalensis,107526144,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9407,Rousettus aegyptiacus,107515687,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9407,Rousettus aegyptiacus,107513449,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9407,Rousettus aegyptiacus,107512222,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9407,Rousettus aegyptiacus,107498282,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107323004,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107317994,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107311678,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107310462,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
93934,Coturnix japonica,107306988,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
103944,Protobothrops mucrosquamatus,107299941,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
103944,Protobothrops mucrosquamatus,107298804,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
103944,Protobothrops mucrosquamatus,107287819,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9157,Parus major,107213175,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
9157,Parus major,107204710,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9157,Parus major,107199938,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107158006,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107154989,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107152296,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
9994,Marmota marmota marmota,107142842,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
146911,Gekko japonicus,107124672,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
146911,Gekko japonicus,107122067,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
146911,Gekko japonicus,107119817,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
146911,Gekko japonicus,107110405,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
28743,Cyprinodon variegatus,107099921,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
28743,Cyprinodon variegatus,107085781,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
28743,Cyprinodon variegatus,107084302,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
28743,Cyprinodon variegatus,107084107,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
32536,Acinonyx jubatus,106982024,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
32536,Acinonyx jubatus,106980049,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
32536,Acinonyx jubatus,106972504,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
32536,Acinonyx jubatus,106968985,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
32536,Acinonyx jubatus,106965382,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
48699,Poecilia latipinna,106963054,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
48699,Poecilia latipinna,106957381,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
48699,Poecilia latipinna,106956178,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
48699,Poecilia latipinna,106953385,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
48701,Poecilia mexicana,106932012,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
48701,Poecilia mexicana,106927533,0,live,perp,,,,,,,,,,,,,,,,,,,,,,
48701,Poecilia mexicana,106926115,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
198806,Calidris pugnax,106902043,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
198806,Calidris pugnax,106898527,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
198806,Calidris pugnax,106898525,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
9172,Sturnus vulgaris,106863818,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9172,Sturnus vulgaris,106855287,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
9172,Sturnus vulgaris,106849375,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9793,Equus asinus,106847629,0,live,TP53RK,,,,,,,,,,,,,,,,,,,,,,
9793,Equus asinus,106844217,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
9793,Equus asinus,106831499,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
9793,Equus asinus,106823043,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8496,Alligator mississippiensis,106737166,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8030,Salmo salar,106581827,0,live,rprma,,,,,,,,,,,,,,,,,,,,,,
8030,Salmo salar,106561357,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
35019,Thamnophis sirtalis,106550808,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
35019,Thamnophis sirtalis,106547664,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
35019,Thamnophis sirtalis,106540009,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
52670,Austrofundulus limnaeus,106536873,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
52670,Austrofundulus limnaeus,106532374,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
52670,Austrofundulus limnaeus,106514813,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
202946,Apteryx mantelli mantelli,106489567,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
202946,Apteryx mantelli mantelli,106483902,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
381198,Anser cygnoides domesticus,106046306,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
381198,Anser cygnoides domesticus,106035272,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
8839,Anas platyrhynchos,106017766,0,live,RPRM,,,,,,,,,,,,,,,,,,,,,,
10020,Dipodomys ordii,105993603,0,live,Perp,,,,,,,,,,,,,,,,,,,,,,
10020,Dipodomys ordii,105991043,0,live,Tigar,,,,,,,,,,,,,,,,,,,,,,
10020,Dipodomys ordii,105983538,0,live,Wrap53,,,,,,,,,,,,,,,,,,,,,,
10020,Dipodomys ordii,105982864,0,live,Rrm2b,,,,,,,,,,,,,,,,,,,,,,
8078,Fundulus heteroclitus,105933977,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
8078,Fundulus heteroclitus,105931497,0,live,tigara,,,,,,,,,,,,,,,,,,,,,,
8078,Fundulus heteroclitus,105925066,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
7950,Clupea harengus,105907689,0,live,rrm2b,,,,,,,,,,,,,,,,,,,,,,
7950,Clupea harengus,105903149,0,live,wrap53,,,,,,,,,,,,,,,,,,,,,,
7950,Clupea harengus,105897870,0,live,tp53rk,,,,,,,,,,,,,,,,,,,,,,
7950,Clupea harengus,105896707,0,live,tigarb,,,,,,,,,,,,,,,,,,,,,,
30608,Microcebus murinus,105882174,0,live,RRM2B,,,,,,,,,,,,,,,,,,,,,,
30608,Microcebus murinus,105881458,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
30608,Microcebus murinus,105877476,0,live,WRAP53,,,,,,,,,,,,,,,,,,,,,,
30608,Microcebus murinus,105862071,0,live,PERP,,,,,,,,,,,,,,,,,,,,,,
379532,Propithecus coquereli,105822620,0,live,TIGAR,,,,,,,,,,,,,,,,,,,,,,
